순번,분전함,등주,위도,경도,데이터기준일자
4464,운남로82번길1(YB242),우22,37.4882805,126.5374138,2020-04-27
4465,운남로82번길1(YB242),우23,37.4884836,126.5374267,2020-04-27
4466,운남로82번길1(YB242),우24,37.4887224,126.5374391,2020-04-27
4467,운남로82번길1(YB242),우25,37.4889484,126.5375025,2020-04-27
4468,운남로82번길1(YB242),우26,37.4891744,126.537566,2020-04-27
4469,운남로82번길1(YB242),우27,37.4894005,126.5376294,2020-04-27
4470,운남로82번길1(YB242),우28,37.4896265,126.5376929,2020-04-27
4471,운남로82번길1(YB242),우29,37.4898525,126.5377563,2020-04-27
4472,운남로82번길1(YB242),우30,37.4900786,126.5378197,2020-04-27
4473,운남로82번길1(YB242),우31,37.490321,126.5379026,2020-04-27
4474,운중로2(YB240),2-우32,37.4905671,126.5379798,2020-04-27
4475,운중로2(YB240),2-우33,37.4907932,126.5380433,2020-04-27
4476,운중로2(YB240),2-우34,37.491019,126.5380954,2020-04-27
4477,운중로2(YB240),2-우35,37.4912272,126.5381705,2020-04-27
4478,운중로2(YB240),2-우36,37.4914626,126.5382366,2020-04-27
4479,운중로2(YB240),2-우37,37.4916391,126.5382924,2020-04-27
4480,운중로2(YB240),2-우38,37.4918539,126.5383618,2020-04-27
4481,운중로2(YB240),2-우39,37.492071,126.5384282,2020-04-27
4482,운중로2(YB240),2-우40,37.4922903,126.5384946,2020-04-27
4483,운중로2(YB240),2-우41,37.4925073,126.5385554,2020-04-27
4484,운중로2(YB240),2-우42,37.4927244,126.5386218,2020-04-27
4485,운중로2(YB240),2-우43,37.4929369,126.5386884,2020-04-27
4486,운중로2(YB240),2-우45,37.4932488,126.5387758,2020-04-27
4487,운중로2(YB240),2-우18,37.4931622,126.5396169,2020-04-27
4488,운중로2(YB240),2-우19,37.4931161,126.5398949,2020-04-27
4489,운중로2(YB240),2-우20,37.4930856,126.5401583,2020-04-27
4490,운중로2(YB240),2-우21,37.4930758,126.5404638,2020-04-27
4491,운중로2(YB240),2-우22,37.493093,126.5407574,2020-04-27
4492,운중로2(YB240),2-우23,37.4931124,126.5410567,2020-04-27
4493,운중로2(YB240),2-우24,37.4931495,126.5413245,2020-04-27
4494,운중로2(YB240),2-우25,37.4931912,126.5415951,2020-04-27
4495,운중로2(YB240),2-우26,37.4932375,126.5418854,2020-04-27
4496,운중로2(YB240),2-우27,37.493286,126.5421672,2020-04-27
4497,운중로2(YB240),2-우28,37.4933414,126.5424545,2020-04-27
4498,운중로2(YB240),2-우29,37.4934081,126.5427472,2020-04-27
4499,운중로3(YB239),3-우30,37.4934785,126.5429777,2020-04-27
4500,운중로3(YB239),3-우31,37.4935492,126.5432251,2020-04-27
4501,운중로3(YB239),3-우32,37.4936288,126.5434807,2020-04-27
4502,운중로3(YB239),3-우33,37.4937039,126.5437196,2020-04-27
4503,운중로3(YB239),3-우34,37.4937836,126.5439725,2020-04-27
4504,운중로3(YB239),3-우35,37.4938585,126.5442113,2020-04-27
4505,운중로3(YB239),3-우36,37.4939566,126.5444893,2020-04-27
4506,운중로3(YB239),3-우37,37.4940521,126.5447362,2020-04-27
4507,운중로3(YB239),3-우38,37.4941384,126.5449833,2020-04-27
4508,운중로3(YB239),3-우39,37.4942315,126.5452275,2020-04-27
4509,운중로3(YB239),3-우40,37.4943357,126.5454657,2020-04-27
4510,운중로3(YB239),3-우41,37.494456,126.5457235,2020-04-27
4511,운중로3(YB239),3-우42,37.494567,126.5459476,2020-04-27
4512,운중로3(YB239),3-좌43,37.4946648,126.5462057,2020-04-27
4513,운중로3(YB239),3-좌44,37.4947428,126.5465123,2020-04-27
4514,운중로3(YB239),3-좌45,37.4947938,126.546811,2020-04-27
4515,운중로3(YB239),3-좌46,37.4948449,126.547121,2020-04-27
4516,운중로3(YB239),3-좌47,37.4949052,126.5474422,2020-04-27
4517,운중로3(YB239),3-좌48,37.4949516,126.5477381,2020-04-27
4518,운중로3(YB239),3-좌49,37.4950004,126.5480396,2020-04-27
4519,운중로3(YB239),3-좌50,37.4950515,126.5483525,2020-04-27
4520,운중로3(YB239),3-좌51,37.4951072,126.5486652,2020-04-27
4521,운중로3(YB239),3-좌52,37.495186,126.5490284,2020-04-27
4522,운중로3(YB239),3-좌53,37.4952962,126.5493825,2020-04-27
4523,운중로3(YB239),3-좌54,37.4954411,126.5496456,2020-04-27
4524,운중로3(YB239),3-좌54-1,37.4954613,126.5498261,2020-04-27
4525,운중로4(YB238),,37.4976454,126.5523284,2020-04-27
4526,운중로4(YB238),,37.4975346,126.5521044,2020-04-27
4527,운중로4(YB238),,37.4974056,126.5518694,2020-04-27
4528,운중로4(YB238),,37.4972589,126.5516687,2020-04-27
4529,운중로4(YB238),,37.4971124,126.5514792,2020-04-27
4530,운중로4(YB238),,37.4969392,126.5513129,2020-04-27
4531,운중로4(YB238),,37.4967208,126.5511362,2020-04-27
4532,운중로4(YB238),,37.496539,126.551004,2020-04-27
4533,운중로4(YB238),,37.4963294,126.5508158,2020-04-27
4534,운중로4(YB238),,37.4961382,126.5506499,2020-04-27
4535,운중로4(YB238),,37.4959828,126.550472,2020-04-27
4536,운중로4(YB238),,37.4958183,126.5502829,2020-04-27
4537,운중로4(YB238),,37.4977645,126.5524844,2020-04-27
4538,운중로4(YB238),,37.4979204,126.5527076,2020-04-27
4539,운중로4(YB238),,37.4980943,126.5529304,2020-04-27
4540,운중로4(YB238),,37.4982679,126.5531306,2020-04-27
4541,운중로4(YB238),,37.4984236,126.5533312,2020-04-27
4542,운중로4(YB238),,37.4986062,126.5535312,2020-04-27
4543,운중로4(YB238),,37.4987979,126.5537311,2020-04-27
4544,운중로4(YB238),,37.4989985,126.5539308,2020-04-27
4545,운중로4(YB238),,37.4992171,126.5541188,2020-04-27
4546,운중로4(YB238),,37.4993997,126.5543189,2020-04-27
4547,운중로4(YB238),,37.4996453,126.5545064,2020-04-27
4548,운중로4(YB238),,37.499765,126.554719,2020-04-27
4549,운중로4(YB238),,37.499786,126.554956,2020-04-27
4550,운중로4(YB238),,37.4997345,126.5551719,2020-04-27
4551,운중로4(YB238),,37.4996475,126.5554224,2020-04-27
4552,운중로4(YB238),,37.4995244,126.5556736,2020-04-27
4553,운중로4(YB238),,37.4993386,126.5559485,2020-04-27
4554,백운로3(YB243),좌1-A,37.5117255,126.5150831,2020-04-27
4555,백운로3(YB243),좌2-B,37.5114152,126.5153157,2020-04-27
4556,백운로3(YB243),좌3-A,37.5111442,126.5156071,2020-04-27
4557,백운로3(YB243),좌4-B,37.5109293,126.5158802,2020-04-27
4558,백운로3(YB243),좌5-A,37.51067,126.5162162,2020-04-27
4559,백운로3(YB243),좌6-B,37.510446,126.5164869,2020-04-27
4560,백운로3(YB243),좌7-A,37.5101433,126.5167757,2020-04-27
4561,백운로3(YB243),좌8-B,37.5098295,126.5170645,2020-04-27
4562,백운로3(YB243),좌9-A,37.5095512,126.5173022,2020-04-27
4563,백운로3(YB243),,37.5120909,126.5149342,2020-04-27
4564,백운로3(YB243),우2-A,37.5124028,126.5148407,2020-04-27
4565,백운로3(YB243),우3-B,37.5127672,126.5146054,2020-04-27
4566,백운로3(YB243),우4-A,37.5130112,126.5143037,2020-04-27
4567,백운로3(YB243),우5-B,37.5131707,126.513902,2020-04-27
4568,백운로3(YB243),우6-A,37.5132837,126.5135179,2020-04-27
4569,백운로3(YB243),우7-B,37.5134697,126.5130597,2020-04-27
4570,백운로3(YB243),우9-B,37.5139168,126.5122072,2020-04-27
4571,백운로2(YB244),좌8-A,37.5142096,126.5119642,2020-04-27
4572,백운로2(YB244),좌7-B,37.5144745,126.5117639,2020-04-27
4573,백운로2(YB244),좌6-A,37.5147355,126.5115659,2020-04-27
4574,백운로2(YB244),좌5-B,37.515005,126.5113481,2020-04-27
4575,백운로2(YB244),좌4-A,37.5152241,126.5110515,2020-04-27
4576,백운로2(YB244),좌3-B,37.5153888,126.5106945,2020-04-27
4577,백운로2(YB244),좌2-A,37.5154845,126.5102058,2020-04-27
4578,백운로2(YB244),좌1-B,37.5154881,126.5097443,2020-04-27
4579,백운로2(YB244),우1-A,37.5154528,126.5092725,2020-04-27
4580,백운로2(YB244),우2-B,37.5153965,126.5088184,2020-04-27
4581,백운로2(YB244),우3-A,37.5153364,126.5084155,2020-04-27
4582,백운로2(YB244),우4-B,37.5153207,126.5079183,2020-04-27
4583,백운로2(YB244),우5-A,37.5153458,126.5074424,2020-04-27
4584,백운로2(YB244),우6-B,37.5154276,126.5069826,2020-04-27
4585,백운로2(YB244),우7-A,37.5154985,126.5065709,2020-04-27
4586,백운로2(YB244),우8-B,37.515591,126.5061024,2020-04-27
4587,백운로1(YB245),좌8-A,37.515652,126.5057442,2020-04-27
4588,백운로1(YB245),,37.5158252,126.5053354,2020-04-27
4589,백운로1(YB245),좌6-A,37.5160694,126.5050334,2020-04-27
4590,백운로1(YB245),좌5-B,37.5163702,126.5047842,2020-04-27
4591,백운로1(YB245),좌4-A,37.5166665,126.5045263,2020-04-27
4592,백운로1(YB245),좌3-B,37.5169672,126.5042685,2020-04-27
4593,백운로1(YB245),좌2-A,37.5172681,126.5040221,2020-04-27
4594,백운로1(YB245),우1-A,37.5178295,126.5035193,2020-04-27
4595,백운로1(YB245),우2-B,37.5181174,126.503285,2020-04-27
4596,백운로1(YB245),우3-A,37.5184185,126.5030248,2020-04-27
4597,백운로1(YB245),,37.518724,126.5027674,2020-04-27
4598,백운로1(YB245),우5-A,37.5190207,126.5025133,2020-04-27
4599,백운로1(YB245),,37.5192996,126.5022703,2020-04-27
4600,백운로1(YB245),우7-A,37.5195326,126.5020057,2020-04-27
4601,백운로1(YB245),우8-A,37.5196772,126.501675,2020-04-27
4602,운중로2(YB240),2-우15,37.493309,126.5389329,2020-04-27
4603,운중로2(YB240),2-우16,37.4932576,126.5391487,2020-04-27
4604,운중로1(YB241),1-우1,37.4936152,126.5352857,2020-04-27
4605,운중로1(YB241),1-우2,37.4936012,126.5355911,2020-04-27
4606,운중로1(YB241),1-우3,37.4935996,126.5358229,2020-04-27
4607,운중로1(YB241),1-우4,37.4935934,126.5360492,2020-04-27
4608,운중로1(YB241),1-우5,37.4935829,126.5362925,2020-04-27
4609,운중로1(YB241),1-우6,37.4935635,126.5365502,2020-04-27
4610,운중로1(YB241),1-우7,37.4935483,126.5367738,2020-04-27
4611,운중로1(YB241),1-우8,37.4935241,126.5370033,2020-04-27
4612,운중로1(YB241),1-우9,37.4934978,126.5372526,2020-04-27
4613,운중로1(YB241),1-우10,37.4934808,126.5375273,2020-04-27
4614,운중로1(YB241),1-우11,37.4934659,126.5377764,2020-04-27
4615,운중로1(YB241),1-우12,37.4934509,126.5380255,2020-04-27
4616,운중로1(YB241),1-우13,37.4934093,126.5382805,2020-04-27
4617,운중로1(YB241),1-우14,37.4933766,126.5385697,2020-04-27
4618,자연대로LP-1(YB261),,37.4966185,126.5479379,2020-04-27
4619,자연대로LP-1(YB261),,37.4964331,126.5482468,2020-04-27
4620,자연대로LP-1(YB261),,37.4962387,126.5485559,2020-04-27
4621,자연대로LP-1(YB261),,37.4960524,126.548797,2020-04-27
4622,자연대로LP-1(YB261),,37.4958485,126.5490723,2020-04-27
4623,자연대로LP-1(YB261),,37.4956268,126.5493593,2020-04-27
4624,자연대로LP-1(YB261),,37.4954103,126.5493409,2020-04-27
4625,자연대로LP-1(YB261),,37.4954846,126.5495204,2020-04-27
4626,자연대로LP-1(YB261),,37.4968217,126.547606,2020-04-27
4627,자연대로LP-1(YB261),,37.4970074,126.5473197,2020-04-27
4628,자연대로LP-1(YB261),,37.4972191,126.5469537,2020-04-27
4629,자연대로LP-1(YB261),,37.4974045,126.5466448,2020-04-27
4630,자연대로LP-1(YB261),,37.4975901,126.5463472,2020-04-27
4631,자연대로LP-1(YB261),,37.4977663,126.5460271,2020-04-27
4632,자연대로LP-1(YB261),,37.4979246,126.5457074,2020-04-27
4633,자연대로LP-1(YB261),,37.4980562,126.5454221,2020-04-27
4634,자연대로LP-2(YB248),,37.4968929,126.5482718,2020-04-27
4635,자연대로LP-2(YB248),,37.4967251,126.5485465,2020-04-27
4636,자연대로LP-2(YB248),,37.4965395,126.5488441,2020-04-27
4637,자연대로LP-2(YB248),,37.4963354,126.5490968,2020-04-27
4638,자연대로LP-2(YB248),,37.4961313,126.5493496,2020-04-27
4639,자연대로LP-2(YB248),,37.4959366,126.549636,2020-04-27
4640,자연대로LP-2(YB248),,37.4957682,126.5498655,2020-04-27
4641,자연대로LP-2(YB248),,37.495715,126.5499343,2020-04-27
4642,자연대로LP-2(YB248),,37.4971047,126.5479059,2020-04-27
4643,자연대로LP-2(YB248),,37.4973251,126.5475171,2020-04-27
4644,자연대로LP-2(YB248),,37.4975021,126.5472536,2020-04-27
4645,자연대로LP-2(YB248),,37.497723,126.5468987,2020-04-27
4646,자연대로LP-2(YB248),,37.4979084,126.5465898,2020-04-27
4647,자연대로LP-2(YB248),,37.4980032,126.5462374,2020-04-27
4648,자연대로LP-2(YB248),,37.4981612,126.5458951,2020-04-27
4649,자연대로LP-2(YB248),,37.4983653,126.5456423,2020-04-27
4650,자연대로LP-3(YB260),,37.4997913,126.5407179,2020-04-27
4651,자연대로LP-3(YB260),,37.499947,126.5401946,2020-04-27
4652,자연대로LP-3(YB260),,37.5000936,126.5396603,2020-04-27
4653,자연대로LP-3(YB260),,37.5002491,126.5391257,2020-04-27
4654,자연대로LP-3(YB260),,37.5003956,126.53858,2020-04-27
4655,자연대로LP-3(YB260),,37.5005331,126.5380458,2020-04-27
4656,자연대로LP-3(YB260),,37.5004488,126.5377873,2020-04-27
4657,자연대로LP-3(YB260),,37.5005937,126.5378411,2020-04-27
4658,자연대로LP-3(YB260),,37.4996617,126.5411728,2020-04-27
4659,자연대로LP-3(YB260),,37.4995406,126.5415822,2020-04-27
4660,자연대로LP-3(YB260),,37.4993928,126.5420149,2020-04-27
4661,자연대로LP-3(YB260),,37.499272,126.5424469,2020-04-27
4662,자연대로LP-3(YB260),,37.4991242,126.5428796,2020-04-27
4663,자연대로LP-3(YB260),,37.4989582,126.5433012,2020-04-27
4664,자연대로LP-3(YB260),,37.4987741,126.5437232,2020-04-27
4665,자연대로LP-3(YB260),,37.4986079,126.5441222,2020-04-27
4666,자연대로LP-3(YB260),,37.498397,126.5445561,2020-04-27
4667,자연대로LP-3(YB260),,37.4982574,126.544932,2020-04-27
4668,자연대로LP-3(YB260),,37.498091,126.5453197,2020-04-27
4669,자연대로LP-4(YB249),,37.4984269,126.545528,2020-04-27
4670,자연대로LP-4(YB249),,37.4986106,126.5450721,2020-04-27
4671,자연대로LP-4(YB249),,37.4988033,126.5446273,2020-04-27
4672,자연대로LP-4(YB249),,37.4989873,126.5442053,2020-04-27
4673,자연대로LP-4(YB249),,37.4991802,126.5437719,2020-04-27
4674,자연대로LP-4(YB249),,37.4993462,126.5433502,2020-04-27
4675,자연대로LP-4(YB249),,37.4995208,126.5428945,2020-04-27
4676,자연대로LP-4(YB249),,37.4996506,126.5424622,2020-04-27
4677,자연대로LP-4(YB249),,37.4997893,126.5420185,2020-04-27
4678,자연대로LP-4(YB249),,37.499928,126.5415747,2020-04-27
4679,자연대로LP-4(YB249),,37.5000313,126.5411882,2020-04-27
4680,자연대로LP-4(YB249),,37.5001788,126.5407217,2020-04-27
4681,자연대로LP-4(YB249),,37.5002744,126.5404371,2020-04-27
4682,자연대로LP-4(YB249),,37.5003605,126.5401187,2020-04-27
4683,자연대로LP-4(YB249),,37.500456,126.5398229,2020-04-27
4684,자연대로LP-4(YB249),,37.5005606,126.5395381,2020-04-27
4685,자연대로LP-4(YB249),,37.500647,126.5392424,2020-04-27
4686,자연대로LP-4(YB249),,37.5007598,126.5388896,2020-04-27
4687,자연대로LP-4(YB249),,37.5008641,126.5385822,2020-04-27
4688,자연대로LP-4(YB249),,37.500942,126.5383206,2020-04-27
4689,자연대로LP-4(YB249),,37.5010198,126.538059,2020-04-27
4690,자연대로LP-4(YB249),,37.5010633,126.5379337,2020-04-27
4691,자연대로LP-6(YB250),,37.5019148,126.5353838,2020-04-27
4692,자연대로LP-6(YB250),,37.5017927,126.5357142,2020-04-27
4693,자연대로LP-6(YB250),,37.5016711,126.5360784,2020-04-27
4694,자연대로LP-6(YB250),,37.5015403,126.5364316,2020-04-27
4695,자연대로LP-6(YB250),,37.5014187,126.5367959,2020-04-27
4696,자연대로LP-6(YB250),,37.5012973,126.5371827,2020-04-27
4697,자연대로LP-6(YB250),,37.5011847,126.5375468,2020-04-27
4698,자연대로LP-6(YB250),,37.5012521,126.5378961,2020-04-27
4699,자연대로LP-6(YB250),,37.5011071,126.5378311,2020-04-27
4700,자연대로LP-6(YB250),,37.5020544,126.5350192,2020-04-27
4701,자연대로LP-6(YB250),,37.5022028,126.5346318,2020-04-27
4702,자연대로LP-6(YB250),,37.5023604,126.5342668,2020-04-27
4703,자연대로LP-6(YB250),,37.5025623,126.5338331,2020-04-27
4704,자연대로LP-6(YB250),,37.5027385,126.533513,2020-04-27
4705,자연대로LP-6(YB250),,37.502977,126.5331238,2020-04-27
4706,자연대로LP-6(YB250),,37.5032256,126.5328249,2020-04-27
4707,자연대로LP-6(YB250),,37.5035096,126.5324801,2020-04-27
4708,자연대로LP-6(YB250),,37.5037492,126.5321813,2020-04-27
4709,자연대로LP-5(YB259),,37.5014885,126.5351547,2020-04-27
4710,자연대로LP-5(YB259),,37.5013754,126.5354848,2020-04-27
4711,자연대로LP-5(YB259),,37.5012534,126.5358152,2020-04-27
4712,자연대로LP-5(YB259),,37.5011229,126.5361909,2020-04-27
4713,자연대로LP-5(YB259),,37.5010097,126.5365098,2020-04-27
4714,자연대로LP-5(YB259),,37.5008795,126.5369082,2020-04-27
4715,자연대로LP-5(YB259),,37.5007492,126.5373065,2020-04-27
4716,자연대로LP-5(YB259),,37.5004025,126.5376865,2020-04-27
4717,자연대로LP-5(YB259),,37.5006283,126.5377273,2020-04-27
4718,자연대로LP-5(YB259),,37.5016541,126.5347104,2020-04-27
4719,자연대로LP-5(YB259),,37.5018201,126.5342887,2020-04-27
4720,자연대로LP-5(YB259),,37.5019952,126.5338781,2020-04-27
4721,자연대로LP-5(YB259),,37.5021976,126.5334896,2020-04-27
4722,자연대로LP-5(YB259),,37.5024182,126.5331121,2020-04-27
4723,자연대로LP-5(YB259),,37.5026389,126.5327459,2020-04-27
4724,자연대로LP-5(YB259),,37.502932,126.5324009,2020-04-27
4725,자연대로LP-5(YB259),,37.5031891,126.5320679,2020-04-27
4726,자연대로LP-5(YB259),,37.503473,126.5317117,2020-04-27
4727,자연대로LP-5(YB259),,37.5037039,126.5314358,2020-04-27
4728,자연대로LP-6(YB250),,37.5039266,126.531963,2020-04-27
4729,자연대로LP-7(YB258),,37.5062329,126.52831,2020-04-27
4730,자연대로LP-7(YB258),,37.5060379,126.5285739,2020-04-27
4731,자연대로LP-7(YB258),,37.5058248,126.5288269,2020-04-27
4732,자연대로LP-7(YB258),,37.5056117,126.5290799,2020-04-27
4733,자연대로LP-7(YB258),,37.5054673,126.5290601,2020-04-27
4734,자연대로LP-7(YB258),,37.5053542,126.529379,2020-04-27
4735,자연대로LP-7(YB258),,37.5050972,126.5297234,2020-04-27
4736,자연대로LP-7(YB258),,37.5048311,126.5300679,2020-04-27
4737,자연대로LP-7(YB258),,37.5045823,126.5303442,2020-04-27
4738,자연대로LP-7(YB258),,37.5043071,126.5306775,2020-04-27
4739,자연대로LP-7(YB258),,37.5040678,126.5309989,2020-04-27
4740,자연대로LP-7(YB258),,37.5065259,126.5279649,2020-04-27
4741,자연대로LP-7(YB258),,37.5067921,126.5276317,2020-04-27
4742,자연대로LP-7(YB258),,37.5070761,126.5272868,2020-04-27
4743,자연대로LP-7(YB258),,37.5073603,126.5269533,2020-04-27
4744,자연대로LP-7(YB258),,37.5076529,126.5265743,2020-04-27
4745,자연대로LP-7(YB258),,37.5079283,126.5262635,2020-04-27
4746,자연대로LP-7(YB258),,37.508212,126.525896,2020-04-27
4747,자연대로LP-7(YB258),,37.5084958,126.5255285,2020-04-27
4748,자연대로LP-7(YB258),,37.5087628,126.5252631,2020-04-27
4749,자연대로LP-8(YB251),,37.5065538,126.5287561,2020-04-27
4750,자연대로LP-8(YB251),,37.506332,126.5290319,2020-04-27
4751,자연대로LP-8(YB251),,37.5061015,126.5293418,2020-04-27
4752,자연대로LP-8(YB251),,37.5058433,126.5295843,2020-04-27
4753,자연대로LP-8(YB251),,37.5056396,126.5298711,2020-04-27
4754,자연대로LP-8(YB251),,37.5056354,126.5302557,2020-04-27
4755,자연대로LP-8(YB251),,37.5053378,126.5302389,2020-04-27
4756,자연대로LP-8(YB251),,37.5051249,126.5305032,2020-04-27
4757,자연대로LP-8(YB251),,37.5048677,126.5308362,2020-04-27
4758,자연대로LP-8(YB251),,37.5046276,126.5310897,2020-04-27
4759,자연대로LP-8(YB251),,37.5043702,126.5314001,2020-04-27
4760,자연대로LP-8(YB251),,37.5041402,126.5317439,2020-04-27
4761,자연대로LP-8(YB251),,37.5086838,126.5261582,2020-04-27
4762,자연대로LP-8(YB251),,37.5068554,126.5283769,2020-04-27
4763,자연대로LP-8(YB251),,37.5070592,126.5281015,2020-04-27
4764,자연대로LP-8(YB251),,37.5072367,126.5278831,2020-04-27
4765,자연대로LP-8(YB251),,37.5074319,126.5276418,2020-04-27
4766,자연대로LP-8(YB251),,37.5076181,126.5274006,2020-04-27
4767,자연대로LP-8(YB251),,37.5078315,126.5271702,2020-04-27
4768,자연대로LP-8(YB251),,37.5080268,126.5269402,2020-04-27
4769,자연대로LP-8(YB251),,37.5082222,126.5267101,2020-04-27
4770,자연대로LP-8(YB251),,37.5084436,126.5264004,2020-04-27
4771,자연대로LP-9(YB257),,37.5110649,126.5227408,2020-04-27
4772,자연대로LP-9(YB257),,37.5110028,126.5228212,2020-04-27
4773,자연대로LP-9(YB257),,37.5109408,126.5229016,2020-04-27
4774,자연대로LP-9(YB257),,37.5108787,126.522982,2020-04-27
4775,자연대로LP-9(YB257),,37.5108078,126.5230739,2020-04-27
4776,자연대로LP-9(YB257),,37.5110553,126.5226957,2020-04-27
4777,자연대로LP-9(YB257),,37.5109843,126.5227763,2020-04-27
4778,자연대로LP-9(YB257),,37.5109132,126.5228569,2020-04-27
4779,자연대로LP-9(YB257),,37.5108421,126.5229375,2020-04-27
4780,자연대로LP-9(YB257),,37.510789,126.5230177,2020-04-27
4781,자연대로LP-9(YB257),,37.5108916,126.5225746,2020-04-27
4782,자연대로LP-9(YB257),,37.5106524,126.522896,2020-04-27
4783,자연대로LP-9(YB257),,37.5104128,126.5231948,2020-04-27
4784,자연대로LP-9(YB257),,37.5101558,126.5235391,2020-04-27
4785,자연대로LP-9(YB257),,37.5099163,126.5238379,2020-04-27
